timestamp	script_id	model	status	weighted_avg	category	singular_vision	character_depth	thematic_ambition	emotional_specificity	world_originality	dialogue_language	boldness	label	outcome	error
2026-03-18T04:14:24.983509	Grandfathered_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:14:40.668734	Great_News_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:14:51.435915	Greek_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:15:09.837439	Greenleaf_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:15:24.242358	Grimm_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:15:40.594140	Ground_Floor_1x01_-_Pilot	openai	success	5.8	Promising								loser	0	
2026-03-18T04:15:54.727652	Guerrilla_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T04:16:10.691912	Guilt_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:16:26.092616	Guys_With_Kids_1x01_-_Pilot	openai	success	6.2	Promising								loser	0	
2026-03-18T04:16:41.470875	Gypsy_1x01_-_Pilot	openai	success	5.8	Promising								loser	0	
2026-03-18T04:16:57.969136	HULU - The Path 1x01 (Pilot)	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:17:07.278028	Hack_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:17:26.333494	Hand_Of_God_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:17:36.365295	Hanna_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:17:50.469750	Hannibal_1x01	openai	success	8.4	Exceptional								loser	0	
2026-03-18T04:18:10.063036	Hannibal_1x01_-_Pilot	openai	success	8.6	Transcendent										
2026-03-18T04:18:26.241710	Hap_&_Leonard_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:18:46.327828	Happily_Divorced_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:19:02.289082	Happy!_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:19:20.077028	Happy_Together_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:19:36.444045	Happyland_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:19:55.460504	Harry's_Law_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:20:09.536409	Hart_Of_Dixie_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:20:24.620493	Haven_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:20:42.267275	Heart_Matters_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:20:57.973271	Heathers_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:21:17.333936	Heist_1x01_-_Pilot	openai	success	6.4	Promising								loser	0	
2026-03-18T04:21:32.677544	Helix_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:21:47.872951	Hell_on_Wheels_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T04:22:04.327025	Hellcats_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:22:18.768687	Herd_Mentality_1x01_-_Pilot	openai	success	6.0	Promising								loser	0	
2026-03-18T04:22:32.792727	Here_Comes_The_Neighborhood_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:22:45.996047	Heroes_1x01_-_Pilot	openai	success	8.2	Exceptional								winner	1	
2026-03-18T04:23:04.723531	High_Moon_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:23:20.168538	Highston_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:23:43.376992	Hindsight_1x01_-_Pilot	openai	success	6.2	Promising								loser	0	
2026-03-18T04:24:01.013805	Hit_the_Floor_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:24:20.445667	Hit_the_Road_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:24:32.180408	Hollyweird_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:24:49.323431	Home_Game_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T04:25:12.241901	Homecoming_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:25:25.267977	Homeland_1x01_-_Pilot	openai	success	8.6	Transcendent								winner	1	
2026-03-18T04:25:35.748098	Homeland_Security_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:25:58.993722	Horizon_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:26:22.233107	Hostages_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T04:26:40.803782	Hot_Zone_1x01_-_053	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:26:50.066448	Hotel_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:27:15.863750	Houdini_&_Doyle_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:27:30.072427	House_Calls_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:27:58.359639	How_To_Be_A_Gentleman_1x01_-_Pilot	openai	success	5.8	Promising								loser	0	
2026-03-18T04:28:20.777915	How_To_Get_Away_With_Murder_1x01_-_Pilot	openai	success	8.6	Transcendent								winner	1	
2026-03-18T04:28:44.342114	How_to_Live_With_Your_Parents_For_the_Rest_of_Your_Life_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:29:06.970914	How_to_Teach_Filthy_Rich_Girls_(Privileged)_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:29:42.199628	Huge_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:29:55.740653	Human_Target_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:30:20.120173	Humans_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T04:30:38.875613	Hunters_1x01_-_Pilot	openai	success	5.0	Competent								loser	0	
2026-03-18T04:31:01.404715	I'm_Dying_Up_Here_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:31:30.035397	I'm_Sorry_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T04:31:50.509974	ICE_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:32:13.392835	I_Am_the_Night_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:32:35.366179	I_Feel_Bad_All_Day_Everyday_About_Everything_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:33:13.766379	I_Hate_My_Teenage_Daughter_1x01_-_Pilot	openai	success	5.6	Promising								loser	0	
2026-03-18T04:34:08.037673	I_Just_Want_My_Pants_Back_1x01_-_Pilot	openai	success	5.8	Promising								loser	0	
2026-03-18T04:34:32.946769	I_Live_With_Models_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:34:54.449704	I_Love_Dick_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:35:20.330085	Imaginary_Mary_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:35:40.504095	Impastor_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:36:05.920198	Imposters_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:36:15.421522	Impulse_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:36:42.700385	In_Between_Lives_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:37:06.324909	In_Contempt_1x01_-_Welcome_to_Hell	openai	success	6.6	Promising								loser	0	
2026-03-18T04:37:29.375645	In_The_Dark_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:37:54.412835	Inbetweeners_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:38:25.270802	Incorporated_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:38:45.229179	Insatiable_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:39:10.223768	Inside_the_Box_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:39:33.656165	Instinct_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:39:53.211997	Intelligence_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:40:16.582784	Into_the_Badlands_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T04:40:39.025446	Invasion_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:40:55.596582	Ironside_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T04:41:16.918817	Jack_Ryan_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:41:39.435824	Jane_by_Design_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:42:01.658256	Jane_the_Virgin_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T04:42:22.641057	Jean-Claude_Van_Johnson_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T04:42:45.034809	Jennifer_Falls_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T04:43:13.330843	Jericho_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T04:43:38.181707	Joan_of_Arcadia_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:44:04.123700	Kass_and_Makeup_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:44:25.420182	Kevin_(Probably)_Saves_the_World_1x01_-_Pilot	openai	success	5.6	Promising								loser	0	
2026-03-18T04:44:41.989682	Kevin_Can_Wait_1x01_-_Pilot	openai	success	6.2	Promising								loser	0	
2026-03-18T04:45:01.059985	Kevin_From_Work_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:45:18.258434	Kevin_Hill_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T04:45:38.176412	Kidding_1x01_-_Pilot	openai	success	8.6	Transcendent								loser	0	
2026-03-18T04:45:54.923941	King_and_Maxwell_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:46:14.874971	Kingdom_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T04:46:33.428698	Kirstie_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T04:46:52.368869	Knight_Rider_-_Pilot_(2008)	openai	success	6.4	Promising								loser	0	
2026-03-18T04:47:13.485336	Knightfall_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:47:36.234933	Krypton_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T04:47:49.364552	Kung-Fu_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:48:09.904654	LA_Law_1x01_-_Pilot	openai	success	7.8	Exceptional								winner	1	
2026-03-18T04:48:25.718792	LA_to_Vegas_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:48:46.995155	LAs_Finest_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:49:10.407056	Lady_Dynamite_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:49:30.659424	Last_Man_Standing_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:49:48.366157	Last_Man_on_Earth_1x01_-_Pilot_(As_Broadcast)	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:50:10.624452	Legends_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:50:27.852632	Lethal_Weapon_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:50:52.307004	Leverage_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T04:51:02.536284	Life_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:51:18.111477	Life_In_Pieces_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:51:39.927471	Life_Sentence_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:51:52.733101	Life_Unexpected_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:52:19.820018	Lights_Out_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:52:40.749337	Limetown_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:53:02.454221	Limitless_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:53:16.691197	Lipstick_Jungle_1x01_-_Pilot	openai	success	5.0	Competent								loser	0	
2026-03-18T04:53:33.972445	Living_Biblically_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:53:50.910692	Living_With_Yourself_1x01_-_Episode_One	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:54:07.278791	Liza_On_Demand_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:54:28.786520	Lodge_49_1x01_-_As_Above_So_Below	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:54:56.124006	Lone_Star_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:55:15.011884	Longmire_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T04:55:36.189056	Looking_For_Alaska_1x01_-_Famous_Last_Words	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:55:58.812010	Loosely_Exactly_Nicole_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:56:20.612909	Love_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T04:56:46.412423	Love_Bites_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T04:56:52.355756	Love_is__1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T04:57:10.986025	Low_Winter_Sun_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:57:31.264962	Lucifer_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:57:44.890178	Lucky_7_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T04:57:57.374148	Lying_Game_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:58:06.842018	Mad_About_You_1x01_-_Pilot_(missing_p28)	openai	success	8.4	Exceptional								loser	0	
2026-03-18T04:58:18.957024	Mad_Dogs_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:58:35.461466	Mad_Love_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T04:58:44.922246	Madam_Secretary_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T04:58:58.101550	Magic_City_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T04:59:17.152976	Mailbu_Country_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T04:59:29.415427	Making_History_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T04:59:39.021976	Man_Seeking_Woman_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T04:59:52.479309	Man_Up!_1x01_-_Pilot	openai	success	6.0	Promising								loser	0	
2026-03-18T05:00:05.777664	Man_With_A_Plan_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T05:00:16.952035	Manhunt_-_Unabomber_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:00:27.395255	Maniac_1x01_-_Reality_Test	openai	success	8.0	Exceptional								loser	0	
2026-03-18T05:00:36.002603	Manifest_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:00:48.095104	Marco_Polo_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:00:59.766045	Marlon_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:01:11.324912	Married_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:01:21.371617	Mash-Pilot-Episode-Script-flattened	openai	success	8.6	Transcendent								winner	1	
2026-03-18T05:01:35.926728	Matador_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:01:48.879398	McMafia_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:02:06.708274	Me,_Myself,_And_I__1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:02:22.052443	Medici_Masters_of_Florence_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:02:33.712559	Meet_Jane_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:02:44.524553	Melissa_and_Joey_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T05:02:50.087072	Memphis_Beat_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:03:00.140721	Men_at_Work_1x01_-_Pilot	openai	success	5.8	Promising								loser	0	
2026-03-18T05:03:06.951714	Mercy_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:03:17.188337	Merry_Happy_Whatever_1x01_-_December_21_-_Welcome_Matt	openai	success	6.6	Promising								loser	0	
2026-03-18T05:03:27.762997	Miami_Medical_1x01_-_Pilot	openai	success	6.4	Promising								loser	0	
2026-03-18T05:03:40.527978	Miami_Vice_1x01_-_Pilot	openai	success	8.2	Exceptional								winner	1	
2026-03-18T05:04:02.659608	Middleman_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:04:10.729100	Midnight_Texas_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:04:23.695148	Mike_&_Molly_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:04:34.184580	Mind_Games_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:04:44.969665	Minority_Report_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:04:54.445171	Miracle_Workers_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T05:05:13.406404	Missing_1x01_-_Pilot	openai	error										loser	0	Expecting ',' delimiter: line 5 column 375 (char 468)
2026-03-18T05:05:24.340353	Mistresses_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T05:05:37.369031	Mixology_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:05:50.911718	Mob_City_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:06:04.917954	Mom_1x01_-_Pilot	openai	success	8.4	Exceptional								winner	1	
2026-03-18T05:06:14.851538	Monday_Mornings_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:06:25.720024	Moonbeam_City_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T05:06:31.660465	Moonlight_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:06:41.765555	Moonlighting_1x01_-_Pilot	openai	success	8.2	Exceptional								winner	1	
2026-03-18T05:06:52.479810	Motive_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:07:01.047196	Mozart_in_the_Jungle_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:07:11.477819	Mr._Mercedes_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T05:07:20.163880	Mr._Sunshine_1x01_-_Pilot	openai	success	6.4	Promising								loser	0	
2026-03-18T05:07:36.936938	Mr_Robinson_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:07:47.882094	Mr_Robot_1x01_-_Pilot	openai	success	8.6	Transcendent								loser	0	
2026-03-18T05:07:58.150753	Mulaney_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:08:07.912359	Murder_In_The_1st_1x01_-_Pilot	openai	success	6.4	Promising								loser	0	
2026-03-18T05:08:19.988833	My_Generation_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:08:26.023318	My_Own_Worst_Enemy_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:08:39.034800	Mystery_Girls_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:08:48.797608	NETFLIX - The OA 1x01 (Pilot AKA Homecoming)	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:08:54.491940	Naked_Hotel_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:09:04.832317	Nashville_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T05:09:14.053272	Necessary_Roughness_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:09:25.422324	New_Girl_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:09:36.878660	New_VIPs_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T05:09:45.651463	Newhart_1x01_-_Pilot	openai	success	7.6	Exceptional								winner	1	
2026-03-18T05:09:56.884486	Nightflyers_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:10:07.291582	Nikita_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T05:10:21.947476	Nine_Lives_of_Chloe_King_1x01_-_Pilot	openai	success	6.0	Promising								loser	0	
2026-03-18T05:10:31.725918	No_Activity_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:10:39.350466	No_Ordinary_Family_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:10:47.665696	No_Tomorrow_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T05:10:55.647811	Nobodies_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:11:04.777939	Notorious_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:11:14.236545	Oasis_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:11:19.692504	October_Road_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:11:31.451238	Odyssey_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T05:11:43.458357	Of_Kings_And_Prophets_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:11:53.694773	Off_The_Map_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:12:04.342713	Oldyweds_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T05:12:14.771843	Olympus_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:12:30.738636	On_Becoming_A_God_In_Central_Florida_1x01_-_Pilot	openai	success	8.2	Exceptional								loser	0	
2026-03-18T05:12:39.064763	On_My_Block_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:12:49.423286	Once-Upon-A-Time-1x01-Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T05:13:08.083289	One_Big_Happy_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:13:15.964844	One_Mississippi_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:13:26.487036	One_Tree_Hill_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T05:13:36.749613	Onion_News_Empire_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:13:47.394121	Orville_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:13:53.629010	Other_Space_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:14:03.175983	Outcast_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:14:15.529506	Outlaw_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:14:26.383381	Outsourced_1x01_-_Pilot	openai	success	7.0	Exceptional								loser	0	
2026-03-18T05:14:37.240313	Pan_Am_1x01_-_Pilot	openai	success	6.8	Promising								loser	0	
2026-03-18T05:14:49.526717	Paradise_Pd_1x01_-_Pilot	openai	success	5.6	Promising								loser	0	
2026-03-18T05:15:00.889441	Partners_1x01_-_Pilot	openai	success	5.6	Promising								loser	0	
2026-03-18T05:15:11.030709	Party_of_Five_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T05:15:17.973330	Past_Life_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:15:28.835808	Patito_Feo_1x01_-_Pilot	openai	success	6.6	Promising								loser	0	
2026-03-18T05:15:40.214942	Pen15_1x01_-_First_Day	openai	success	8.0	Exceptional								loser	0	
2026-03-18T05:15:45.339327	Pennyworth_1x01_-_Pilot	openai	success	5.0	Competent								loser	0	
2026-03-18T05:15:55.678735	People_Are_Talking_1x01_-_Pilot	openai	success	6.4	Promising								loser	0	
2026-03-18T05:16:05.516108	People_Of_Earth_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:16:19.743238	Perception_1x01_-_Pilot	openai	success	7.2	Exceptional								loser	0	
2026-03-18T05:16:30.075895	Perfect_Couples_1x01_-_Pilot	openai	success	6.2	Promising								loser	0	
2026-03-18T05:16:40.718506	Perfect_Harmony_1x01_-_Hallelujah	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:16:50.962439	Peripheral_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:16:58.275849	Perry_Mason_1x01_-_Pilot	openai	success	1.0	Generic								loser	0	
2026-03-18T05:17:07.980567	Person_of_Interest_1x01_-_Pilot	openai	success	8.6	Transcendent								loser	0	
2026-03-18T05:17:17.084049	Petals_On_The_Wind_1x01_-_Pilot	openai	success	5.6	Promising								loser	0	
2026-03-18T05:17:30.016405	Pitch_1x01_-_Pilot	openai	success	8.0	Exceptional								loser	0	
2026-03-18T05:17:39.288783	Playing_House_1x01_-_Pilot	openai	success	7.6	Exceptional								loser	0	
2026-03-18T05:17:48.730924	Political_Animals_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T05:17:57.910884	Powerless_1x01_-_Pilot	openai	success	7.8	Exceptional								loser	0	
2026-03-18T05:18:07.162492	Powers_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T05:18:20.167356	Preacher_1x01_-_Pilot	openai	success	8.4	Exceptional								loser	0	
2026-03-18T05:18:29.903325	Pretty_Little_Liars_-_The_Perfectionists_1x01_-_Pilot	openai	success	6.4	Promising								loser	0	
2026-03-18T05:18:40.908685	Prime_Suspect_1x01_-_Pilot	openai	success	7.4	Exceptional								loser	0	
2026-03-18T05:18:54.268195	Prison_Break_2016_1x01_-_Pilot	openai	success	6.8	Promising								winner	1	
